StrongNumberX1	StrongNumberX2	Distance
H2729	H4816	0.818131183374522
H2729	H8178	0.657636782203453
H2729	H8606	0.816118921913097
H2729	H5128	0.795944254947441
H2729	G1629	0.730695722362138
H2729	H3372	0.593144236439737
H2729	H7297a	0.730217205090553
H2729	H2731	0.571890080652089
H2729	H6375	0.805863010402399
H2729	H367	0.665434292499517
H2729	H8175	0.60902366270256
H2729	H4032	0.779252914541258
H2729	G5425	0.658254813295849
H2729	H2865	0.676174375693265
H2729	H7268	0.745913738702093
H2729	A2112	0.625364196577172
H2729	H2730	0.640208208626559
H2729	H7374	0.620066895088921
H2729	G2360	0.765704350828369
H2729	H6342	0.526650782883761
H2729	H2111	0.608531905292775
H2729	H6972	0.787426121525465
H2729	G4579	0.825994741327333
H2729	H6427	0.582615208854653
H2729	H6343	0.590443922100075
H2729	A1763	0.684466985240191
H2729	H7493	0.639852781651945
H2729	G5156	0.500103517641683
H2729	H2151a	0.718418868025566
H2729	H1670	0.802683524462159
H7726	G654	0.607720693972153
H7726	H7369	0.814369658119658
H7726	H5800	0.729497353855401
H7726	G646	0.79718137254902
H7726	H3943	0.81955596239285
H7726	H8388	0.777335858585859
H7726	G1624	0.78285650281618
H7726	G5157	0.827651515151515
H7726	G5290	0.808097383097383
H7726	H5493	0.747261295385241
H7726	G3895	0.728248243302591
H7726	G3577	0.778743961352657
H7726	H898	0.827008455582619
H7726	H4775	0.712090867235895
H7726	H1460	0.7450757575757579
H7726	H4604	0.819025212376276
H7726	H4603	0.776064182803609
H7726	H5472	0.621846472241209
H7726	G868	0.778678678678679
H7726	H322	0.771230158730159
H7726	H7847	0.776368003341688
H7726	H3249	0.822691197691198
H7726	G3346	0.821288543328017
H7726	H7750a	0.7552864678025381
H7726	H1458	0.696759259259259
H7726	G1612	0.68125
H7726	G4762	0.653622958257713
H7726	H2114	0.827535398876428
H7726	G1994	0.686759480512674
H7726	H268	0.760369400464464
H7726	H7725	0.737611054523937
H7726	H4878	0.259293339938995
H7726	G1459	0.803456528562461
H7726	H7728	0.388726551226551
H7726	H5437	0.790735220940787
G5044	G815	0.705853174603175
G5044	H3329	0.751388888888889
G5044	H3205	0.822545511101204
G5044	H2056	0.565651260504202
G5044	G2365	0.821428571428571
G5044	G2364	0.794807262089141
G5044	G5042	0.71265172735761
G5044	H3207	0.794674859190988
G5044	G5041	0.639087301587302
G5044	H6185	0.785714285714286
G5044	G2877	0.785691823899371
G5044	G3816	0.78947344794868
G5044	G5043	0.55472559568795
G5044	G5388	0.733730158730159
G5044	H5347	0.812198786425405
G5044	H2945	0.7148869586821081
G5044	H545	0.822916666666667
G5044	H5759	0.714476732722074
G5044	H1248	0.807692307692308
G5044	H7909a	0.7508597883597879
G5044	G4939	0.816224747474747
G5044	H1323	0.79467066296825
G5044	G1625	0.7333333333333329
G5044	H3206	0.689804177396821
G5044	G1549	0.810119047619048
G5044	H5764	0.7821969696969699
G5044	H7908	0.801587301587302
G5044	G5142	0.828012043032857
G5044	G397	0.786281179138322
G5044	H1121	0.7763018438153
G5044	G5040	0.6985317460317459
G5044	H5953b	0.7848800505050511
G5044	G3541	0.810866013071895
G5044	G5207	0.806735975741824
G5044	G3813	0.581881669805399
G5044	H5209	0.735462962962963
G5044	H5291	0.823944623683447
G5044	G3516	0.734246031746032
G1570	H5800	0.690243440192078
G1570	G4496	0.772895622895623
G1570	H6340	0.821938131313131
G1570	H4480	0.816041590248982
G1570	G2641	0.806394740083764
G1570	H5493	0.7918910587579731
G1570	G3845	0.740410052910053
G1570	H7503	0.753464017990789
G1570	H5203	0.658010832996104
G1570	H5414	0.803035517552542
G1570	H4286	0.759259259259259
G1570	G577	0.555555555555556
G1570	H488	0.627074314574315
G1570	H7993	0.6994107474806039
G1570	G579	0.586507936507936
G1570	G2210	0.803059328921398
G1570	G1620	0.600193972693973
G1570	H5541	0.649007936507936
G1570	H1629	0.726495726495727
G1570	G683	0.727976190476191
G1570	G1459	0.698349093774626
G1570	G580	0.672619047619048
G1570	H3399	0.711279461279461
G1570	H2186	0.545838022131126
G1570	G593	0.722916666666667
H4034	G1630	0.363543432106865
H4034	H7461a	0.65552318052318
H4034	G5399	0.507268318690328
H4034	G1719	0.63179931392847
H4034	H1204	0.816470693468644
H4034	H366	0.769179894179894
H4034	H4172	0.510389157334872
H4034	G5401	0.39024331126101
H4034	H4127	0.793158232342311
H4034	G5398	0.637626262626263
H4034	H3025	0.274381038647343
H4034	H2844	0.380422467922468
H4034	H3374	0.520236068513283
H4034	H8175b	0.283008658008658
H4034	H2847	0.544642857142857
H4034	H3373	0.611304125540409
H4034	G5141	0.725590855485434
H4034	H1481b	0.287820387717929
H4034	H8078	0.7261904761904761
H4034	H1674	0.770813397129187
H4034	G4423	0.762515262515262
H4034	H8178	0.645019079229606
H4034	H8606	0.803515132408575
H4034	H3372	0.552119521741526
H4034	H7297a	0.712962962962963
H4034	H2731	0.686524191289194
H4034	H6345	0.462962962962963
H4034	H3016	0.270833333333333
H4034	H367	0.55316624361415
H4034	H8175	0.767390147115757
H4034	H4032	0.821601874827681
H4034	G5425	0.795977011494253
H4034	H2865	0.701030786021968
H4034	A2112	0.5791666666666671
H4034	H6323	0.726752645502646
H4034	H7374	0.768959435626102
H4034	H6342	0.453013102468959
H4034	H1672	0.525226757369615
H4034	G4458	0.810890151515152
H4034	H6427	0.829563492063492
H4034	H6343	0.432986711563551
H4034	A1763	0.490416666666667
H4034	H6973	0.751116071428571
H4034	G1168	0.603098290598291
H4034	H1670	0.644907407407407
H4877	H4809	0.819240196078431
H4877	H4764	0.828205128205128
H4877	H4311	0.798214285714286
G2048	H2723	0.62656889937906
G2048	H4875	0.789369094562846
G2048	H8074	0.813357794282331
G2048	H8414	0.628716550353451
G2048	H776	0.81805598216171
G2048	H8047	0.821651277547504
G2048	H4923	0.817958209732076
G2048	H3452	0.407770738822266
G2048	H6160	0.650808141983985
G2048	H4057	0.340834476675931
G2048	G2047	0.309601686507937
G2048	H6728a	0.672473812702108
G2048	H1250a	0.751991867333018
G2048	H2720	0.8129729053372799
G2048	H7704a	0.816107180534932
G2048	G5117	0.772090711808689
G2048	H1509	0.796497450426969
G2048	H6723	0.582153080428628
G2048	H8077	0.6517750938210231
G2048	A1251	0.821251840352055
G2048	H7704	0.791254567010456
H6168	H7843	0.8094985166559659
H6168	H8045	0.809384490926381
H6168	G1632	0.5940417213112
H6168	H6581	0.817816999688845
H6168	H6181	0.6707174853950419
H6168	G1130	0.790288768303862
H6168	G1212	0.790738475586241
H6168	H1540	0.715727781803465
H6168	H6555	0.79579292865275
H6168	H2107	0.792517798568979
H6168	H5255	0.818814331662467
H6168	H7324a	0.6912455983010179
H6168	H6566	0.799787147028911
H6168	H4286	0.628512459235234
H6168	G1651	0.792306164253551
H6168	G1632a	0.708048000314302
H6168	H2040	0.805268020747326
H6168	A2718	0.7532549169496739
H6168	H2834	0.745959884972204
H6168	A5642a	0.734724557370427
H6168	H5422	0.7025763470238729
H6168	H6808	0.789956460621647
H6168	G601	0.774757610410454
H6168	G1131	0.690008575449307
H6168	G1552	0.760173191590479
H6168	H8210	0.675970950180556
H6168	H3332	0.785087530561682
H6168	G2758	0.817200433135244
H6168	H2229a	0.8006741598241131
H6168	H5903	0.636484432881022
H6168	G2506	0.829468212961204
H6168	G2647	0.781874286640312
H6168	H5042	0.761229314621011
H6168	H5783	0.662923895510774
H6168	H6209	0.77634453395962
H6168	H5258	0.766131211386503
H6168	G1132	0.827087405309743
H3914	H3793	0.686811391223156
H3914	H6843	0.79180639391907
H3914	G4725	0.770514147688061
H3914	H3880	0.772431657848324
H3914	H1434	0.685533910533911
H3914	H7085	0.55452380952381
A1821	H5980	0.815324927462024
A1821	G5619	0.648148148148148
A1821	G5158	0.82475845410628
A1821	H1819	0.6416518721553049
A1821	G871	0.366666666666667
A1821	H3509a	0.666275256453853
A1821	H4758	0.818895327417324
A1821	H4911	0.752420656380539
A1821	G3665	0.815079365079365
A1821	G5618	0.735028630852622
A1821	H8246	0.818896724473376
A1821	A3509d	0.709195378419307
A1821	G3666	0.620159021168149
A1821	H1823	0.602888282894761
A1821	H871a	0.789902578636816
A1821	H3644	0.614838109437454
A1821	G1503a	0.646296296296296
A1821	G5613	0.719141266237326
A1821	G3945	0.265963203463203
A1821	G3664	0.455398379070945
A1821	G4364	0.633552920509442
A1821	G5616	0.646638301785361
A1821	H7737	0.815348846653671
A1821	G2509	0.753437912584254
A1821	H4915a	0.786111111111111
G4008	G492	0.6659555812015771
G4008	G4716	0.824699157641396
G4008	H4480	0.794480428355316
G4008	H1975	0.669179894179894
G4008	A1b	0.812762992216057
G4008	H5674	0.793663944022778
G4008	H6654	0.761149796471023
G4008	G3588	0.756304237943389
G4008	G495	0.639492753623188
G4008	A7859	0.819474466746726
G4008	G206	0.749512670565302
G4008	H3802	0.825727362134664
G4008	H5676	0.452527627564887
G4008	H871a	0.8288712539090149
G4008	H5921	0.8047161890547611
G4008	A5675	0.61077596300199
G4008	G3846	0.785812658396692
G4008	H6311	0.719339855022045
G4008	G1563	0.818896201647774
G4008	G1909	0.806286417302392
G4008	H6763	0.795904521175419
G4008	G1900	0.763991886107964
G4008	G1564	0.779563326358088
H6643a	H6646	0.195060790273556
H6643a	H3277	0.811154741128563
H6643a	H3280	0.742541152263374
A1886g	G3588	0.712644539074632
A1886g	H6972a	0.826388888888889
A1886g	G788	0.825925925925926
A1886g	H4206	0.805555555555556
A1886g	G876	0.8125
A1886g	G3864	0.8125
A1886g	A956a	0.824242424242424
A1886g	G219	0.8125
A1886g	H5676	0.728087340796526
A1886g	A5675	0.669753086419753
A1886g	G1546	0.8125
A1886g	H5104	0.752673326444334
A1886g	G5492	0.8287037037037041
A1886g	G3185	0.813131313131313
A1886g	G1858	0.824242424242424
A1886g	G4216	0.777190170940171
A1886g	G2028	0.8291666666666671
A1886g	H5555	0.7833633660246559
A1886g	G3897	0.8287037037037041
A1886g	G3322	0.8287037037037041
A1886g	H7883	0.7965277777777779
A1886g	G3304	0.8287037037037041
H4523	G1573a	0.7790121362882561
H4523	H4531a	0.819444444444444
H4523	G1820	0.8023504273504271
H4523	G1590	0.704477124183007
H4523	H3824	0.805948522889676
H4523	G3642	0.609126984126984
H4523	G120	0.6705840455840461
H4523	H3543	0.815893374450986
H3474	G2118	0.817460902850091
H3474	H7521	0.793506699318876
H3474	G701	0.622984971255273
H3474	H3483	0.827629392212726
H3474	H2895	0.783843057291719
H3474	H6424	0.779468257338903
H3474	G2116	0.748238574137955
H3474	H8626	0.815230730484539
H3474	G18	0.809806120377482
H3474	G5463	0.782568905445656
H3474	G3006	0.729632288087704
H3474	H5229	0.818590537308975
H3474	A2868	0.805867552334944
H3474	H2656	0.800293926490637
H3474	G2102	0.823037344708876
H3474	H5228	0.7896417751895149
H3474	H3477	0.515032830798315
H3474	H2655	0.765180483185447
H3474	G2101	0.672797866157177
H3474	H4334	0.729612076157107
H3474	H8055	0.746633282772976
H3474	H4339	0.716192622846459
H3474	G699	0.644815021622591
H3474	H3476	0.695069104473712
H3474	H3190	0.767180498230893
H3474	G2309	0.803950089898958
H3474	G3717	0.68097936513913
H3474	H7797	0.7164712152196751
H3474	G90a	0.8295602896370859
H3474	H6149	0.825367022213211
H3474	H2896	0.757826018354979
H3474	G2106	0.742494473369785
H3474	G2100	0.703322257034638
H3474	H8057	0.828149767593976
H3474	G2117a	0.572352903389482
H3474	G700	0.539554819307123
H3474	H2654	0.702217949240456
G1646	G2245	0.641189014428451
G1646	H4592	0.800289138986745
G1646	G3519	0.641233766233766
G1646	G570a	0.727336720250733
G1646	G974	0.733588805892727
G1646	H8102	0.826904761904762
G1646	G2365	0.703596660244059
G1646	G2485	0.7652263374485599
G1646	H3966	0.81314198471838
G1646	G3398	0.458148720200293
G1646	H7114b	0.785430407576526
G1646	G2877	0.79380347476864
G1646	G1647	0.371436727697093
G1646	H3563a	0.7646686159844061
G1646	H2835	0.722032196267458
G1646	H6985	0.739197530864198
G1646	H5759	0.760238637406267
G1646	G4142	0.771419828641371
G1646	H6995	0.727370689655172
G1646	G2276a	0.821680790960452
G1646	G3640	0.703594952122655
G1646	G3016	0.8174786324786329
G1646	H4705	0.699097250486139
G1646	G5040	0.754419191919192
G1646	H6996a	0.588850782834463
G1646	H6819	0.715147338336618
H8379	H7097	0.812513350877368
H8379	H1367	0.699816618566619
H8379	H6123	0.798611111111111
H8379	H1366	0.682159038420083
H8379	H7099	0.6790043290043291
G4661	H6906	0.804442395111409
G4661	H957	0.422473483979603
G4661	H1500	0.637340619307832
G4661	H7998	0.533663633329285
G4661	H961	0.405361734857878
G4661	H4455	0.585230986333928
G4661	H962	0.610634580413339
G4661	H5706	0.473511904761905
G4661	H8154	0.636546226677806
G4661	H1497	0.799575082763201
G4661	G1283	0.738636363636364
G4661	H7997	0.615124138118987
G4661	H4686	0.7721544715447149
G4661	H8155	0.644527067914165
G4661	G205	0.671656076898012
G4661	H4933	0.4163655191881
H6525	G2918	0.649103930858998
H6525	H5563	0.620457348471754
H6525	H1392	0.756457914224904
H6525	H1375	0.8264767357324611
H6525	H5322	0.49705686535043
H6525	H6733	0.600337268863932
H6525	H3730	0.803363939402334
H6525	H5340a	0.733947398910903
H6525	H7799	0.629915824915825
H6525	H6731	0.590106421356421
H6525	H3724b	0.8188157894736841
H6525	H3	0.7936102810579621
H6525	H5328	0.543746216572303
H2416d	A2417a	0.361338581962152
H2416d	G895	0.698062558356676
H2416d	G391	0.825980392156863
H2416d	H5315	0.659415173803978
H2416d	A5396	0.743284493284493
H2416d	H5397	0.810800234284191
H2416d	G3611	0.716911764705882
H2416d	G979	0.785156548300878
H2416d	G981	0.744624464497311
H2416d	A735	0.750018718179095
H2416d	G2198	0.72132891313464
H2416d	H4241	0.645567669667868
H2416d	H2421	0.6483296678989831
H2416d	G2222	0.456856898395624
H2416d	G326	0.755330467904214
H2416d	G2730a	0.8196059431524551
H2416d	G2270	0.800425718150712
H2416d	H2416	0.600359632823362
H2416d	H2465	0.657481812169312
H2416d	G5590	0.6288302849003879
H2416d	G982	0.736686769005848
H2416d	G4176	0.802654201590372
H2416d	H2416a	0.821813925727127
H2416d	H2416b	0.791666666666667
H2416d	G1078	0.635043142682577
H2416d	H3173	0.737115960594631
H2416d	G605	0.762667887667888
H2416d	G386	0.818183581626319
H2416d	G2227	0.621515769374885
H2416d	A2417	0.728385416666667
H2416d	H3117a	0.750819230131077
H2416d	G2244	0.819748747421161
H2416d	H3351	0.793658291026712
H2049	G1701	0.794685990338164
H2049	H4890	0.7652777777777779
H2049	H1421	0.828378169449598
H2049	H3934	0.520979528174906
H2049	H4167	0.682828282828283
H2049	G5512	0.796931269213878
H2049	H3933	0.739986883798244
H2049	G5512a	0.791375713658322
H2049	G1702	0.723838891091435
H2049	G1703	0.537815656565656
H2049	G1592	0.75385101010101
H2049	H3932	0.629105318288584
H2049	H7046	0.7257086167800449
H2049	H3887a	0.693027366892176
H2049	H2048	0.550522317188984
H2049	G2160	0.793721699756183
H2049	H3887b	0.73341307814992
H2049	H6711	0.824764595103578
H2049	H3944	0.667935541819677
H2049	H8322	0.8008307445016311
H2049	H8595	0.788678451178451
H2049	H6712	0.790242165242165
H2049	G2606	0.73452842377261
H2049	H7832	0.718400239455903
G1570	H3988	0.7401519350532511
G1570	G5277	0.777777777777778
H6643a	H8377	0.530271084337349
H6643a	G1393	0.541666666666667
H6643a	H6082	0.564674707602339
H6643a	H354	0.8133074935400521
H6643a	H2169	0.749862100265326
H6643a	H355	0.803019323671498
H6643a	H1788	0.816287878787879
G697	G698	0.333333333333333
G697	H439	0.801190476190476
G697	H3552	0.813486842105263
H834	H3807a	0.544151916925001
H834	G5108	0.65992487477415
H834	G5619	0.748896854981621
H834	A1701	0.785063718310396
H834	G5158	0.753183422472062
H834	G5026	0.796482864092507
H834	H1697	0.814722855687268
H834	G1360	0.6736756150711311
H834	G1356	0.811994612473379
H834	G5130	0.740793477688804
H834	G1223	0.673541613444775
H834	H349a	0.691844783934958
H834	H3282	0.6308158987256099
H834	H310	0.676436264148875
H834	H3963a	0.467629646657106
H834	H6258	0.7596461277318169
H834	G3779	0.550175009790026
H834	H1992	0.532781340492843
H834	G2579	0.81686287330022
H834	H3808	0.789829805919217
H834	H349b	0.769211155457488
H834	H376	0.785706657635168
H834	H6118	0.795140751196549
H834	G1065	0.821255407210954
H834	H6435	0.800414966119638
H834	G3592	0.745326474891302
H834	H3860	0.804623390778337
H834	G4314	0.674706072259846
H834	H3602	0.7070100089443589
H834	H5089a	0.747512793335934
H834	H854	0.806549936633506
H834	A116	0.7102165212903711
H834	H182	0.811605695749212
H834	G3739	0.3958533051625
H834	G3755	0.769209095442137
H834	H1963	0.713157962578067
H834	G235	0.819094669190699
H834	H2090	0.758017614380493
H834	H4970	0.816654518379875
H834	G4169	0.734307119918745
H834	G1724	0.794995678945647
H834	G1895	0.690101140633998
H834	G5123	0.781439304190322
H834	G5128	0.696093515357635
H834	A4101	0.70016591731457
H834	A4479	0.7186183406176589
H834	H8033	0.632572795010694
H834	G1437a	0.777349630640587
H834	G3756	0.8219686905336741
H834	H518	0.620886041272507
H834	H4480	0.711795709995362
H834	H1975	0.81822250814314
H834	A3606	0.818956957687811
H834	H1961	0.687662949917906
H834	A1b	0.8074768464773751
H834	G473	0.786690336859565
H834	H5105b	0.789887836693703
H834	G1537	0.790709391027541
H834	H3541	0.59595406338239
H834	G5125	0.723867927343139
H834	G3588	0.602238640566776
H834	G5119	0.70264598835502
H834	G1063	0.529628321962371
H834	H233	0.74250572820158
H834	A479	0.672567914479984
H834	G3956	0.774878464463034
H834	H1454	0.785114080107597
H834	G3668	0.744000713534667
H834	G3748	0.628240312956266
H834	H1930a	0.747616895910145
H834	G4217	0.7860747310288519
H834	G5105	0.78059280341695
H834	A3890	0.819961128939323
H834	G4226	0.7528835146098261
H834	H428	0.616753726221811
H834	H4993c	0.758088483653523
H834	H3509a	0.438149510077936
H834	H6440	0.802344855177443
H834	H411	0.676007779502231
H834	G3766	0.76520500434102
H834	A3807b	0.610526171555941
H834	H1571	0.746567801526715
H834	H4725	0.744229061356505
H834	H4069	0.699174086929072
H834	A1932	0.7072356309804519
H834	H5973	0.769522786469273
H834	G1875	0.792543573015
H834	H413	0.679102010733593
H834	G5129	0.73327296872387
H834	G5618	0.648011951768699
H834	H2007	0.695262336425029
H834	G1894	0.6630830766083849
H834	H370	0.760241347368377
H834	H3651	0.486296242589478
H834	A581	0.658385488596599
H834	A1836	0.693570726536527
H834	H4566	0.814660685503569
H834	G3767	0.648402308365332
H834	G1161	0.606443331845353
H834	G5024	0.783624798649029
H834	A6903	0.66951254658322
H834	G3898	0.79520099501949
H834	H227	0.685986573661503
H834	G3745	0.575565942696717
H834	A3861	0.778279153370703
H834	H2005	0.824771499402512
H834	A3509d	0.545086901499532
H834	H351	0.719629582328736
H834	A1994	0.7267317257686911
H834	H1700	0.7856075757205589
H834	H375	0.76116184753051
H834	G2444	0.817104373476242
H834	H575	0.770764105080493
H834	H4310	0.630692769593845
H834	G3304a	0.795577728274254
H834	G2443	0.643142220654776
H834	G1526	0.7810382553341489
H834	H6256	0.797103914760099
H834	G1893	0.716430488677088
H834	G3752	0.6947273556893609
H834	G1512	0.791840231874737
H834	H1931	0.633520718433865
H834	G1487	0.692284192513716
H834	A4567	0.8137509757328401
H834	A871b	0.763337371158485
H834	G5124	0.656581355954344
H834	G2505	0.694625565844061
H834	H349	0.709295927552839
H834	G2526	0.744747633604114
H834	H871a	0.589084455300486
H834	H165	0.765982582127155
H834	H3644	0.7194818484979419
H834	H346	0.796101631162713
H834	G2193	0.771407681368886
H834	G5484	0.773680751943871
H834	G1535	0.797191806731126
H834	G4214	0.825866166696917
H834	G302	0.622221696579881
H834	H5921	0.674327161907427
H834	H2009	0.785493927580788
H834	G5127	0.753939001738396
H834	G5228	0.802946285996842
H834	H2088	0.641951298534744
H834	G5607	0.821424891877827
H834	G3754	0.428130139332935
H834	G3360	0.819396908898856
H834	G1503a	0.734081795526786
H834	A3652	0.757943042521951
H834	G686	0.775967560271296
H834	H4616	0.6304034857918071
H834	G5620	0.699409135202237
H834	G2532	0.717941819901768
H834	G2596	0.649732859661678
H834	G5615	0.801931392551984
H834	H1558	0.7663284227570279
H834	A1958b	0.827790202613271
H834	A459	0.678086215314828
H834	G2531	0.488787657670765
H834	G5613	0.477440749143589
H834	G1752	0.741831258185386
H834	H8478	0.786092538457592
H834	G2509a	0.696260513039339
H834	G1563	0.7448175248937861
H834	G3757	0.698293876667814
H834	G5107	0.722025669735347
H834	G2548	0.7943169656122741
H834	G3945	0.735045616044917
H834	G2258	0.826733770950556
H834	A4481	0.7594845986954279
H834	G3634	0.612636178283772
H834	G1565	0.682342527221914
H834	H1157a	0.7954656977978
H834	G1752b	0.708245074115528
H834	G4459	0.681824372716726
H834	G3704	0.6541143787171479
H834	G4571	0.799418885109305
H834	H645	0.8022191008734481
H834	H1886d	0.7407177748574429
H4197	H5435	0.726941391941392
H4197	H7246	0.752007352550831
H4197	H4537	0.734939105772439
G4363	G1120	0.730783068783069
G4363	G1799	0.592956150464359
G4363	G1726	0.683166683095526
G4363	H5456	0.577501473855346
G4363	G561	0.770864661654135
G4363	G1715	0.626830870146372
G4363	G4383	0.760857922279692
G4363	G1725	0.607185011564878
G4363	H6440	0.570712113574205
G4363	G4098	0.624926711940035
G4363	G4250	0.71264909355588
G4363	G1706	0.798797669660838
G4363	G2667	0.814360528991211
G4363	H5921	0.825466685759129
G4363	A600	0.760299657052904
G4363	G4350	0.820737703036617
G4363	G2714	0.711341817844738
G4363	G4431	0.829012640964052
G4363	H6905	0.65455718407671
G4363	H2962	0.803437012780671
G4363	G4317	0.803287086371773
G4363	G4313	0.779927626501819
G4363	H6915	0.7940795387148341
G4363	H5502	0.810247771096828
G4363	A5308	0.533571182216368
G4363	H7817a	0.802848871288483
G4363	H5227	0.78425012474619
G4363	H3766	0.797882685117034
G4363	G4253	0.7272172345155981
G4363	H7817	0.823318061120721
G4363	H1457	0.704564234988984
G4363	G4295	0.805250462758203
G4363	G1909	0.82881385100238
G4363	A6925	0.596390292302386
G4363	H8497	0.647657762291909
G4363	H5048	0.70093277601066
G4363	H5307	0.705714354662869
G419	G421	0.627303083095766
G419	H2714	0.73170042808597
G613	H3680	0.743767160158753
G613	G4032	0.451388888888889
G613	H5526b	0.59975408003577
G613	H693	0.7924357520786089
G613	G3871	0.152777777777778
G613	H8587	0.685240918072656
G613	H6004	0.476241963565907
G613	G4601	0.706565656565657
G613	H4301	0.766919566771125
G613	H5640	0.60080142668882
G613	H2822	0.800627145861152
G613	H4710	0.720039682539683
G613	G852	0.761437908496732
G613	H3582	0.599595530377267
G613	H8226	0.332866621682411
G613	H5956	0.59415848725579
G613	H3670	0.252375730994152
G613	A5642	0.339102564102564
G613	H4362	0.7227483164983169
G613	G2928	0.288517768780927
G613	H5643	0.797344685387115
G613	G614	0.367529461279461
G613	G2927	0.5149071312273
G613	H5848	0.551388888888889
G613	H2244	0.550015432098765
G613	H2934	0.607122742937129
G613	H5641	0.5576428398432201
G613	H2253	0.260628019323672
H4419	H591	0.6975459725459729
H4419	G3492	0.249430199430199
G384	G5015	0.756980934753822
G384	G387	0.809722222222222
G384	G640	0.759414659414659
G384	G1776	0.822619047619048
G384	G1280	0.819015151515151
G384	H6330	0.772390572390572
G384	H6470	0.825186936101842
G384	G639	0.808531746031746
H5619	H72a	0.77070248777879
H5619	G3037	0.590254626765792
H5619	H6697a	0.70071634455645
H5619	H5508	0.796319109520794
H5619	H6872a	0.7693659664001919
H5619	G3036	0.353292117878585
H5619	H59	0.741974843660748
H5619	H1496	0.741366119951827
H5619	G2642	0.51864574107112
H5619	G204	0.78326544800829
H5619	A69	0.649731287212861
H5619	H7529	0.820091562451959
H5619	H7993	0.777317194379307
H5619	H4191	0.821873940653813
H5619	G3034	0.382012811965278
H5619	G5586	0.674652570798868
H5619	H7275	0.327397499732744
H5619	G3035	0.66111934243378
H5619	H68	0.482346949487588
H7472	G1666	0.779320987654321
H7472	H3416	0.8291666666666671
H7472	H500	0.828802416488984
H7472	G1694	0.8239898989898991
H7472	H6180	0.794565217391304
H7472	H6179	0.777777777777778
H7472	H496	0.823888888888889
H7472	H3458	0.824425077198115
H7472	H5836	0.819444444444444
H7472	H5901	0.722222222222222
H7472	G1663	0.772569444444444
H7472	H456	0.810623123123123
H7472	G1648	0.82051282051282
H7472	G1662	0.824074074074074
H7472	H449	0.769444444444444
H7472	H470	0.819444444444444
H7472	G2241	0.71875
H7472	H3375	0.7625
H7472	H7254	0.819444444444444
H7472	H4176	0.819444444444444
H7472	H5941	0.7808285163776491
H7472	H458	0.803495115995116
H7472	G2484	0.8125
H7472	H5755	0.819444444444444
H7472	G1056	0.826930014430014
H7472	G2243	0.814383815887157
H7472	H5902	0.819444444444444
H7472	H465	0.781415343915344
H4892	A8046	0.541666666666667
H4892	G3644	0.767676767676768
H4892	H1820a	0.726046340551281
H4892	H7843	0.623232111801957
H4892	H8045	0.591588177449396
H4892	H6986	0.575738916256158
H4892	H7701	0.680004582434853
H4892	H2763	0.608097551505272
H4892	A7	0.752331785597915
H4892	H2254a	0.581254200637036
H4892	H5557	0.819389547650417
H4892	H12	0.382386363636364
H4892	H7667	0.703327075566512
H4892	H343	0.816412627468757
H4892	G1311	0.533641975308642
H4892	H3518	0.779247769667478
H4892	H3631	0.645234614313562
H4892	G853	0.820729307242465
H4892	H8047	0.821939409928423
H4892	H3617	0.60849674918247
H4892	H6658a	0.5454254079254079
H4892	H6365	0.682059466298597
H4892	G622	0.739536262917365
H4892	H4114	0.7104532163742689
H4892	H2041	0.521590909090909
H4892	H1104	0.789150823539199
H4892	H13	0.468939393939394
H4892	H2256b	0.561772255522256
H4892	G4938	0.5773148148148149
H4892	G854	0.808796296296296
H4892	H2763a	0.735299885893596
H4892	H1105a	0.5577200577200579
H4892	H4868	0.61746632996633
H4892	A2255	0.572132741985683
H4892	H2040	0.800702282547006
H4892	G3639	0.614484126984127
H4892	G2286	0.78723544973545
H4892	H2764	0.757197736647571
H4892	A2718	0.527146464646465
H4892	G2654	0.695833333333333
H4892	G4485	0.792592592592593
H4892	H1100	0.82954010937093
H4892	H7703	0.57292719666769
H4892	H3582	0.818288507639125
H4892	A5642a	0.6755050505050511
H4892	H5422	0.776356581458841
H4892	H1197a	0.827428255532484
H4892	H7567	0.63859126984127
H4892	H10a	0.659722222222222
H4892	H4288	0.775554531006539
H4892	H7722b	0.76198955365622
H4892	H2026	0.826883154243199
H4892	A4049	0.560155122655123
H4892	H7722a	0.699634425651867
H4892	H1942a	0.5966395532572
H4892	G2287	0.78699494949495
H4892	H6	0.690873552515993
H4892	H3807	0.824651348753163
H4892	H4191	0.802983301805054
H4892	H7670	0.6349710338680929
H4892	G2050	0.794810014401241
H6265	H630	0.821031746031746
H6265	G8	0.819736842105263
H6265	H281	0.776388888888889
H6265	H5852	0.79663993890798
H6265	H5857a	0.814583333333333
H6265	H23	0.821262458471761
H6265	H5723	0.802093397745572
H6265	H357	0.7972222222222221
H6265	H6043	0.788888888888889
H6265	H54	0.7780753968253969
H6265	H6222	0.788888888888889
H6265	H5838a	0.829418638621093
H6265	H245	0.8227477477477479
H6265	H29a	0.788888888888889
H6265	H4590	0.8227477477477479
H6265	H5857b	0.817511520737327
H308	H5517	0.80650406504065
H308	H609	0.828566421310901
H308	H163	0.77797619047619
H308	H274	0.803571428571429
H308	H316	0.803571428571429
H308	H1162	0.824928005759539
H308	H256	0.747916666666667
H308	H588	0.829861111111111
H308	H844	0.817063492063492
H308	H5574a	0.805459770114943
H308	H2745	0.825
H308	H1889	0.823958333333333
H308	H273	0.806182795698925
