Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang,HasArabic
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:21:22.383,00:21:27.271,"""Messenger doesn't mean"" something in this, I'm not quote-unquote exactly saying what you said.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:21:27.271,00:21:36.432,"But he said ""Messenger is not important. What is important is the message. If you like the message, take it, if you don't like it, so leave it.""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:21:36.432,00:21:41.768,"Which the message was something that I liked, and I have been here since then.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:21:42.176,00:21:49.505,"So, nowadays, my friends here, a lot of them are very puzzled, I see.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:21:50.082,00:21:58.499,"One of them, who I was talking recently to, he doesn't practice either. You know, he says he doesn't believe in anything.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:21:59.308,00:22:02.393,"But one thing, very interestingly that he asked me, he said,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:02.393,00:22:07.176,"""Why among all those mosques, you go to this mosque?"" And I said",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:07.176,00:22:13.599,"""What does it have to do with you? Because you say you don't believe in God."" He didn't say he doesn't believe in God. I pushed him",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:13.599,00:22:16.643,"and I said ""okay. You say you don't believe in God."" He said ""no, no, I believe in God.""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:16.643,00:22:21.880,"He was scared to say that. But he said ""Muhammad wrote Quran.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:21.880,00:22:28.622,"""He just wrote it himself. He did everything, and these are all a bunch of"", his word, ""nonsense.""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:28.622,00:22:33.714,"I said ""that's your thing, but why do you worry about what I go, and where I go?""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:33.714,00:22:40.374,"And he asked me ""why don't you go to the other? And I said ""I hate this, you know, I have seen those,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:40.374,00:22:50.286,"""and I can't take that kind of... I have practiced, I have seen those, and I know what the consequence of that kind of understanding of Quran is.""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:50.652,00:22:58.699,"But we're going back to these verses that I have here here, 22, 23,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:22:58.699,00:23:06.705,"and 24, and 25, that's exactly what I hear. You know, this is, we used to hear it back home, you know,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:06.705,00:23:11.708,"but usually we wouldn't get into discussion about these things, because religion was there, we were there,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:11.708,00:23:17.982,and everyone was happy with their life. But now it is something that people pay attention to.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:18.271,00:23:22.523,"They are surprised, why you go there, why you do this,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:22.523,00:23:28.672,"why, what is, this is all, exactly what God is saying, that they say ""this is clever magic.""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:28.672,00:23:30.268,"[74:25]  ""This is human made.""",Dr. Khalifa,,74:25,en,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:30.846,00:23:34.417,"And then, God is saying that",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:34.417,00:23:39.536,[74:26] I will commit him to retribution. [74:27] What retribution! [74:28] Thorough and comprehensive.,Dr. Khalifa,,74:26; 74:27; 74:28,en,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:39.536,00:23:43.788,[74:29] Obvious to all the people. [74:30] Over it is nineteen.*,Dr. Khalifa,,74:29; 74:30,en,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:44.120,00:23:52.067,"I'm gonna stop here, catch up my breath. And see for, because if I go like this, I'm gonna finish in five minutes. And",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:23:52.991,00:24:00.994,"I haven't prepared the next Surah at all, so this is tough. So, I'll stop here. And",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:02.332,00:24:07.900,"as they say, open the floor for discussion or comments or... Don't ask me questions, though.",Dr. Mahmoud Sabahi,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:13.271,00:24:15.271,Dr. Khalifa: (unintelligible),Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:16.794,00:24:18.795,Dr. Sabahi: I gave him a few questions to ask me.,Dr. Mahmoud Sabahi,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:20.412,00:24:22.412,"This is why when we teach, that's what we do.",Dr. Mahmoud Sabahi,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:27.032,00:24:28.281,Dr. Khalifa: Any questions?,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:28.901,00:24:32.660,"Dr. Khalifa: Okay, let me open the discussion to have a... start something.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:34.739,00:24:39.685,"Dr. Khalifa: Dr. Sabahi mentioned about, when God says",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:39.685,00:24:45.878,"[74:12] I provided him with lots of money. [74:13] And children to behold. [74:14] I made everything easy for him. [74:15] Yet, he is greedy for more.",Dr. Khalifa,,74:12; 74:13; 74:14; 74:15,en,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:46.619,00:24:55.951,"There's a very famous saying in this country, that you never have enough money, you never have enough. And it's very true.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:24:56.817,00:25:00.838,"You come close to some of the richest people in the world, and they don't have enough.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:01.741,00:25:06.085,"I was listening to Sammy Davis Jr. the other day on TV. He wrote a book called ""Why Me?""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:06.404,00:25:14.419,And he's making rounds on all the shows and radios and so on. And I found out that six years ago they put a lien on his house.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:15.260,00:25:17.886,Here's a man who makes a million dollars a week.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:19.214,00:25:23.393,They put a lien on his house because he lost everything in gambling. He works in Las Vegas.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:24.490,00:25:30.253,"And the IRS put a lien on his house, and he was very poor. He was very drunk, and he was very miserable.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:31.288,00:25:35.150,"So, here's a person that we think is very rich, glamorous.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:37.359,00:25:43.959,"Henry Ford is an example of very rich people who will pound the table very hard, and he wants more money, more profit for Ford.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:44.361,00:25:52.341,"He wants more. So, the definition of rich and poor will turn everything upside down,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:52.341,00:25:55.649,"because Henry Ford was very poor, because he wanted more.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:25:55.649,00:26:01.750,"The definition of poor is needy, one who needs more. If you need more, you're poor.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:02.147,00:26:05.072,"It doesn't matter how many millions you have in the bank, the bank account.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:05.592,00:26:10.845,"If you need more, you're needy, you're poor. And the rich person is a content person.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:11.249,00:26:17.463,"No matter how little you have in the bank, if you're content and happy and have all your needs satisfied, you're rich.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:17.752,00:26:20.331,"So, this is really the definition of rich and poor.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:22.641,00:26:30.938,"Because they never ever have enough. It's a very famous saying. It's a standard thing that they say. ""You never have enough money.""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:31.845,00:26:38.231,"If you're a person, if you're in God's kingdom, you really have access to God's treasury.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:38.809,00:26:43.523,Anything you need will come to you at the time you need it.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:43.523,00:26:51.067,"And it will come to you in the portions or the amounts that is good for you, that will keep you in God's path,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:51.067,00:26:55.262,in God's kingdom. It will keep you happy and it will keep you satisfied.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:26:55.724,00:27:01.767,"You may become a millionaire or you may not. But in either case, you will be content. You will be rich.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:27:02.691,00:27:08.098,"And we see this in Surah 54. God says ""He's the one who makes you rich or poor.""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:27:09.270,00:27:17.516,"And in Surah 63, if you remember, God said... I'm gonna say it in Arabic. Of course, I'm gonna say it and then translate.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:27:17.920,00:27:18.420,"He says,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:27:18.420,00:27:23.885,(63:8) وَلِلَّهِ ٱلْعِزَّةُ وَلِرَسُولِهِۦ وَلِلْمُؤْمِنِينَ وَلَـٰكِنَّ ٱلْمُنَـٰفِقِينَ لَا يَعْلَمُونَ,Dr. Khalifa,,63:8,ar,true
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:27:24.232,00:27:36.396,"He says ""all dignity or all power or all richness, all contentment belongs to God, to His messenger, to the believers. But the hypocrites do not know.""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:27:37.262,00:27:43.305,"So, if they look at your bank account, they may not decide you're rich, but you're really the richest person in the world.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:27:43.940,00:27:49.925,You have all your needs satisfied. You're eating as much as you can. And you're dressing as much as you can.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:27:50.552,00:28:03.332,"And you're perfectly happy. And what you eat, you enjoy. So this is what, this is very significant.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:03.332,00:28:06.429,"When God says ""I gave him lots of money, but he's greedy for more.""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:07.700,00:28:11.259,"Because if they are disbelievers, they are poor. No matter how much money they have.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:12.102,00:28:17.090,"And you always remember how miserable and how abused he was, in spite of his billions.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:18.765,00:28:20.765,"So, this is the true richness.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:21.862,00:28:22.765,"In number 16, you see,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:22.765,00:28:25.631,[74:16]  He stubbornly refused to accept these proofs.,Dr. Khalifa,,74:16,en,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:26.844,00:28:35.370,It's also (unintelligible) in the number 19. And as we saw some proofs today for the miracle of the Quran.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:35.370,00:28:44.032,"And the word ""stubborn"" had to be fulfilled. People who are not accepting the miracle of the Quran",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:44.032,00:28:50.432,"are stubborn. Stubbornness, stubbornly refusing to accept these overwhelming proofs.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:51.692,00:28:59.440,"And they are overwhelming. So, the Quran is just describing that. They're so stubborn.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:28:59.440,00:29:03.635,"As you know, we started out with just a few pieces of proof. They were still overwhelming.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:29:04.125,00:29:08.768,"In the Quran, the opening statement is 19 letters. The number of Surahs is 19 times 6.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:29:09.171,00:29:20.594,"The missing Basmalah is from Tawbah, 19 Surahs later. It's just very simple. Surah Qaf has 19 times 3, Surah Nun has 19 times 7.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:29:20.594,00:29:21.769,These are simple things.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:29:21.769,00:29:26.203,"Then, it kept growing and growing, and they kept stubbornly refusing and refusing.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:29:27.007,00:29:33.413,"Until they became ridiculous. (unintelligible). So, they will be scandalized on the Day of Judgement.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:29:33.413,00:29:35.413,"""How did you refuse all this?""",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:29:36.510,00:29:41.282,"So, are there any other ideas you wanna share on this?",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:29:42.726,00:29:52.523,A man: (unintelligible),A man,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:29:53.237,00:29:57.605,"Dr. Khalifa: Well, I look at this as the whole Surah is talking to the number 19. Then to cover means to clear all the doubts,",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:00.000,00:30:00.614,[74:4]  Cleanse your cover.,Dr. Khalifa,,74:4,en,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:00.614,00:30:12.143,"means clean all the doubts, remove all the incorrect things. It could refer to the two verses, remove the two verses.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:14.143,00:30:16.143,(unintelligible),Edip,33-1,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:14.143,00:30:16.143,Yes.,Dr. Khalifa,33-1,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:17.552,00:30:25.968,"In the beginning of this Surah, chapter, (unintelligible).",Edip,33-2,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:17.552,00:30:25.968,Yes.,Dr. Khalifa,33-2,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:26.304,00:30:38.073,There's no mention of the portion of the Quran (unintelligible),Edip,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:38.073,00:30:49.256,(unintelligible),Dr. Khalifa,33-3,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:38.073,00:30:49.256,"Yes, with your power. (unintelligible).",Edip,33-3,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:50.085,00:30:57.398,"Dr. Khalifa: As you know the number 19 was instrumental in removing the 2 verses, which was pollution in the Quran.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:30:58.149,00:31:03.268,And this is to cleanse the Quran from these two human made statements.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:03.788,00:31:07.809,And the number 19 was the factor in removing them.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:08.387,00:31:12.062,Because a lot of people were suspicious of that. Even in the books of Hadith.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:12.418,00:31:17.736,"But we did not have the tools or the means or the strength or the proof to remove them, which is a big thing.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:18.140,00:31:23.539,Dr. Khalifa: Until we saw the proofs of number 19. The miracle removed them.,Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:23.539,00:31:24.961,Just because...,Dr. Khalifa,33-4,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:23.539,00:31:24.961,(unintelligible) Rashad.,Edip,33-4,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:24.961,00:31:36.779,(unintelligible),Edip,33-5,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:24.961,00:31:36.779,Right.,Dr. Khalifa,33-5,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:37.457,00:31:41.016,"Dr. Khalifa: That's fine, but I don't count it as only the (unintelligible) number 19.",Dr. Khalifa,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:43.962,00:31:50.582,Dr. Sabahi: I got so excited that I forgot my notes. Because I forgot some notes. Referring to that same verse.,Dr. Mahmoud Sabahi,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:50.582,00:31:51.773,[74:4]  Cleanse your cover.,Dr. Mahmoud Sabahi,,74:4,en,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:52.293,00:31:59.317,"Since a lot of Farsi translations have that as ""clothing"", which is Libas in Arabic,",Dr. Mahmoud Sabahi,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:31:59.317,00:32:04.818,"I tried to see whether there is anywhere in Quran that God refers to ""cover"" as ""Libas.""",Dr. Mahmoud Sabahi,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:32:05.587,00:32:11.713,"You know, I just found one. I think it's 78:10. God says, the Arabic is",Dr. Mahmoud Sabahi,,,,false
33 Quran Study From Parivash 633 Sura 74 Masud Sabahi 06 02 1989,https://www.youtube.com/watch?v=cMoTZEsn7Iw,00:32:11.713,00:32:13.713,(78:10) وَجَعَلْنَا ٱلَّيْلَ لِبَاسًۭا,Dr. Mahmoud Sabahi,,78:10,ar,true
