Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:05:40.104,00:05:44.266,Parivash: If God... the consequence they all like the Nooh (Noah),Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:05:44.266,00:05:45.957,Or destroyed like Noah.,Dr. Khalifa,37-4
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:05:44.266,00:05:45.957,ark. Yeah.,Parivash,37-4
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:05:45.957,00:05:57.221,"Parivash: Yeah. Ok. Just a few people, you know, everybody died. And the generation, population will be less, not what you said in the end of the world is.",Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:05:57.221,00:06:03.891,"Dr. Khalifa: It is not like this kind of flood. For example, think of AIDS. Although AIDS is spreading so fast, it is getting out of hand.",Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:05.113,00:06:11.054,"And I believe, it will not... This is like selective. For example, it started with the homosexuals.",Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:11.934,00:06:15.523,Like selective destruction for the people who are breaking God's law.,Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:15.876,00:06:20.132,"When in the case of Sodom and Gomorrah, the whole society was corrupt.",Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:20.756,00:06:23.070,"So, God sent the angels and they turned the city upside down.",Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:23.070,00:06:24.391,Shakira: The whole city was destroyed.,Shakira,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:24.391,00:06:25.218,Dr. Khalifa: They were all corrupt.,Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:25.218,00:06:27.465,"Like in the time of Lot, all the people were bad.",Shakira,37-5
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:25.218,00:06:27.465,Yes.,Dr. Khalifa,37-5
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:27.465,00:06:29.465,"Shakira: So, he saved the small group of people that were good.",Shakira,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:29.465,00:06:38.073,"Parivash: Ok, but I mean, if He saved the small group, and in future, the population wouldn't be...",Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:38.073,00:06:40.814,Dr. Khalifa: It doesn't have to be eradication for them to be killing.,Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:41.432,00:06:44.297,"We're talking about problems, misery, AIDS.",Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:44.606,00:06:46.791,The believers will be spared all of this.,Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:47.285,00:06:49.594,Dr. Khalifa: The retribution will hit the disbelievers.,Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:49.594,00:06:50.297,Parivash: Ok.,Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:50.297,00:06:51.865,They have problems and miseries.,Dr. Khalifa,37-6
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:50.297,00:06:51.865,"Yes, I know.",Parivash,37-6
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:51.865,00:06:55.779,Their lives will be made difficult for them.,Shakira,37-7
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:51.865,00:06:55.779,Yes.,Dr. Khalifa,37-7
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:51.865,00:06:55.779,Yes.,Parivash,37-7
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:55.779,00:06:57.223,Shakira: And our lives will be easy.,Shakira,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:06:57.223,00:07:03.299,Dr. Khalifa: There'll be retribution. And the believers will be spared just like the believers on the ark were spared.,Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:03.299,00:07:05.299,Dr. Khalifa: And all the disbelievers were destroyed.,Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:05.546,00:07:10.943,"Parivash: Ok, but my question is: Is all the disbelievers destroyed?",Parivash,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:10.943,00:07:13.252,"Dr. Khalifa: No, they will not be destroyed. They'll be suffering.",Dr. Khalifa,
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:13.252,00:07:14.696,"Suffering, not the...",Parivash,37-8
37 Quran Study From Parivash 1037 Shakira's Home Sura 11;68 11 04 1989,https://www.youtube.com/watch?v=EiTW2MhEtTc,00:07:13.252,00:07:14.696,A retribution.,Dr. Khalifa,37-8
