Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:19.466,00:09:21.074,A man: Depends on the Sheytan (Satan).,A man,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:21.074,00:09:22.606,Dr. Khalifa: Give Muhammad a chance to think.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:26.880,00:09:30.662,Could you keep the children apart? Call your child next to you.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:30.926,00:09:34.897,Makan,A man,51-8
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:30.926,00:09:34.897,"Hany, Hany, Hany, come here. Come here.",Dr. Khalifa,51-8
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:38.157,00:09:40.770,The only way to keep them quiet is to keep them apart. That's it.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:43.193,00:09:44.356,A man: Divide and rule.,A man,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:44.576,00:09:45.210,Dr. Khalifa: Yes.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:46.277,00:09:48.515,"Dr. Khalifa: Hanan, come next to Mom.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:54.845,00:09:58.133,"Dr. Khalifa: Okay, where do you, where do you prefer to sit? In that chair over there?",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:09:59.670,00:10:01.195,Dr. Khalifa: You prefer to sit in that chair?,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:01.195,00:10:02.446,No.,A woman,51-9
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:01.195,00:10:02.446,No?,Dr. Khalifa,51-9
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:02.666,00:10:04.402,"Dr. Khalifa: Okay, you pick out a good spot.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:04.754,00:10:05.902,A woman: I don't know.,A woman,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:05.902,00:10:09.177,Dr. Khalifa: What's the best spot? Where you are?,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:10.566,00:10:11.346,Okay.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:12.931,00:10:14.059,"Okay, Muhammad.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:14.896,00:10:16.606,Dr. Khalifa: It gets the attention away from there.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:16.870,00:10:26.007,"Muhammad: Like, (unintelligible) the Romans. The Roman Empire cannot, mostly because of their own doing.",Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:28.782,00:10:30.562,They have other diseases.,Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:34.262,00:10:36.262,Muhammad: The population was small.,Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:36.614,00:10:37.336,Dr. Khalifa: Yes.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:37.556,00:10:39.424,Muhammad: (unintelligible) very small (unintelligible),Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:39.424,00:10:56.381,"So, being given just the best of what... they tried to make (unintelligible) Romans, wanted to protect the Roman Empire that...",Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:10:56.381,00:11:03.227,"The general idea, just like in the communists, as long as it's on the papers, it's fantastic.",Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:03.227,00:11:05.093,But it has to stay on the paper.,Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:05.578,00:11:10.957,"Muhammad: And they try to, they put it on applications...",Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:12.587,00:11:13.574,Dr. Khalifa: (unintelligible),Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:13.574,00:11:15.574,Muhammad: (unintelligible),Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:15.574,00:11:16.199,Dr. Khalifa: Yeah.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:16.199,00:11:17.660,Muhammad: And...,Muhammad,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:18.718,00:11:27.614,"My feeling is that AIDS, Ok, a thousand years ago, the population of the earth was very small,",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:27.614,00:11:29.617,and Satan was able to handle that.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:30.000,00:11:33.972,"But now that the population increased, he's losing control.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:34.985,00:11:39.419,"So, we get all this, all this starving children in Africa and AIDS.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:40.653,00:11:43.657,"So, things are getting out of control for him.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:44.406,00:11:48.292,"And if I get the chance in the next few days, maybe...",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:49.570,00:11:53.888,"We had examples here of Satan's incompetence,",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:11:53.888,00:11:59.141,"where, where we have proved that his ability to see is very limited.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:00.000,00:12:02.834,"I mean, God, I mean, God sees everything in the universe.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:03.187,00:12:06.278,Not a single atom is out of God's control.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:06.939,00:12:10.631,But we have very strong evidence that Satan's control is very limited.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:10.631,00:12:15.550,And he cannot... he had very serious limitations with seeing.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:16.386,00:12:25.404,"Edip: Rashad, the other thing, by the way, he made a completely wrong decision, how do you say it, wrong point.",Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:28.356,00:12:33.949,"Edip: Did Satan want to, how do you say it, (unintelligible) power (unintelligible) salvation and, or AIDS...",Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:33.949,00:12:35.283,Dr. Khalifa: (unintelligible),Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:35.283,00:12:41.461,"...Trying to, for example, to try to find a cure for AIDS,",Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:41.461,00:12:50.220,"or people, how you say it, charitable people who try to, how do you say it, help starving people.",Edip,51-10
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:41.461,00:12:50.220,Yes.,Dr. Khalifa,51-10
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:50.220,00:12:53.889,"And today, by this way, they help Satan to make it better.",Edip,51-11
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:50.220,00:12:53.889,Yes.,Dr. Khalifa,51-11
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:53.889,00:12:57.638,"Dr. Khalifa: He helps them, yes. Satan is trying very hard to make everything perfect.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:12:57.638,00:13:01.518,"Edip: I know that, for example, if we help starving children,...",Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:01.518,00:13:02.018,Dr. Khalifa: Yes.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:02.855,00:13:07.366,"Edip: ...starving children, do we help Satan? By this way, we shouldn't help starving people.",Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:07.366,00:13:13.561,"Dr. Khalifa: No, no, you help because that's your requirement. But it doesn't, it doesn't make any difference, as far as Satan is concerned.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:15.677,00:13:17.989,Edip: I don't think he understands.,Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:20.236,00:13:26.899,"If you try to have a good world, or have a good, for example, state, whatever,...",Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:26.899,00:13:27.399,Dr. Khalifa: Yes.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:27.399,00:13:31.029,"Edip: ...and if, if to be good is Satan's object...",Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:31.029,00:13:35.246,"Dr. Khalifa: Your, your Zakat or your contribution is, is insignificant.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:35.246,00:13:42.037,"You'll not cause, you will not counteract the damage that Satan is doing by his incompetence. You don't correct it.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:42.037,00:13:46.922,But it is my duty and your duty to give Zakat and to be charitable.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:47.922,00:13:49.537,"And this is in Surah 36,",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:49.537,00:13:51.537,(36:47) أَنُطْعِمُ مَن لَّوْ يَشَآءُ ٱللَّهُ أَطْعَمَهُۥٓ,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:51.537,00:13:54.968,"that, that we feed... This is what the unbelievers will say.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:13:55.673,00:14:00.669,"""You want me to feed somebody that God wants to starve? God wants them to starve, why should I feed them?""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:00.669,00:14:01.579,This is what he's saying.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:02.592,00:14:03.602,Dr. Khalifa: But that's not...,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:03.602,00:14:11.929,"I think in God's dominion, things will go bad, good, also good, but in Satan's dominion, people (unintelligible)",Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:11.929,00:14:12.841,Dr. Khalifa: Things will go bad.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:12.841,00:14:13.898,"Yes, go bad and...",Edip,51-12
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:12.841,00:14:13.898,Yes.,Dr. Khalifa,51-12
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:13.898,00:14:15.528,Edip: Satan will want to make it good.,Edip,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:15.528,00:14:18.378,Dr. Khalifa: Why? Satan is trying to hurt to make it good.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:18.378,00:14:22.538,"Dr. Khalifa: Let me, let me mention it now, and very quickly, anyway.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:22.538,00:14:33.143,"The miracle of Quran, which is a fantastic finding at this time, came out, came out of Satan's pocket.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:33.524,00:14:34.953,It was hidden in his pocket.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:37.127,00:14:43.838,"Because... Because this is a long story, I don't have to make it short without doing it injustice.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:45.468,00:14:57.901,"I was working for Monsanto company, and then I had to, I had to give a paper at the American Chemical Society meeting in Chicago, 1970.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:14:58.616,00:15:04.390,"And after I gave the paper, this gentleman approaches me and he says,",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:04.390,00:15:09.068,"he's the research director for Anheuser-Busch, same city where I was working.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:09.068,00:15:15.101,"I was working for Monsanto in St. Louis. Anheuser-Busch is the biggest brewery in the world,",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:15.101,00:15:19.043,"produces more alcohol than any place in the world, drinks for drinking, beer.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:19.880,00:15:24.411,"And he came and he said ""we would like you to work for us.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:25.204,00:15:26.204,"So, I laughed.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:27.173,00:15:30.191,"I said ""no way, I can't work for Anheuser-Busch.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:31.258,00:15:32.699,"He says ""why?""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:33.403,00:15:37.780,"I said ""because I'm a Muslim and I can't deal with alcohol.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:38.561,00:15:40.852,"He said ""this position has nothing to do with alcohol.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:41.680,00:15:51.211,"""You're gonna be in the food technology section, the food research section, and it has nothing to do with alcohol, it has to do with yeast, baker's yeast, and brewer's yeast, and so on.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:15:51.872,00:15:59.639,"I said ""I still, I still, I will be connected with the name of Anheuser-Busch, and this is something I don't want to be connected with, the name of Anheuser-Busch.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:01.225,00:16:05.381,"He said, then he started from another angle.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:05.381,00:16:16.067,"He said ""what we're trying to do is, in the world, there are millions of tons of yeast and other agricultural",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:16.067,00:16:26.437,"""waste that we throw away, and it's full of protein. If you can help us get this protein out and turn it into food,",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:26.437,00:16:30.667,"""those starving people in your country and back in Africa will not be starving.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:31.218,00:16:33.290,"So, he's trying to use a humanitarian thing.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:33.598,00:16:36.301,"And he was really, he was really persistent.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:38.768,00:16:42.530,And I was also persistent. There was no way I'll work for Anheuser-Busch.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:43.457,00:16:47.349,"Then, he said ""how much do you make at Monsanto?""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:48.319,00:16:49.467,"I said ""$14,000.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:49.467,00:16:50.672,"He said ""we'll give you $24,000.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:50.672,00:16:52.053,"I said ""where do I sign?""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:54.300,00:16:56.129,"I mean, he gave me a big raise.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:16:57.010,00:17:00.000,"After all this discussion, convincing and so on.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:00.000,00:17:10.835,"Anyway, I said ""why do I care if the people think I was working for Anheuser-Busch, as long as my work is not contributing to the alcohol? Has nothing to do with it, and is not against God's law, so I will go.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:11.320,00:17:14.546,"$10,000 more, it's almost doubling the salary.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:15.956,00:17:22.086,"So, I went to a Anheuser-Busch, and this is where the miracle was discovered, inside the brewery in St. Louis, the biggest brewery in the world.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:22.656,00:17:30.540,"And Satan, of course, would have tried to stop this.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:32.390,00:17:41.906,"Dr. Khalifa: But you can imagine him looking at the world and saying ""oh, this is the brewery, oh, this is my pocket here. (unintelligible) Nothing godly could be going on in there.""",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:42.831,00:17:44.655,Yes.,Dr. Khalifa,51-13
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:42.831,00:17:44.655,But it came out of it.,A woman,51-13
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:44.832,00:17:53.444,"Dr. Khalifa: Yes, this came out of it. And Ihsan told me, remember when we used to play, our, our kids in Egypt, the kids playing games",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:53.444,00:17:56.770,"where you take an object and hide it, and then people go look for it.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:17:56.770,00:18:04.580,"So, the best place to hide is in the pocket of the person who's looking for the, for the object. If you can slide it in their pocket,",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:18:04.580,00:18:06.739,"they'll go around looking, and it's in their pocket.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:18:08.722,00:18:14.363,"Also, the circumstances that worked out, again, very quickly, I mention this.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:18:15.949,00:18:24.915,"The biggest problem was how to break the yeast wall to get the protein out of it. The yeast wall is very strong, and they tried everything.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:18:25.679,00:18:31.186,"And the first week I was there, the first week, I decided to use potassium hydroxide.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:18:31.803,00:18:35.158,"They tried sodium hydroxide, acid, caustics.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:18:35.995,00:18:43.271,"And... So, I decided to use potassium hydroxide for the first time, and sure enough, protein came out.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:18:43.756,00:18:48.233,"So, it was a, it was a process that became patented.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:18:49.244,00:18:56.360,"It was a breakthrough, and the way you do it is you put the yeast in potassium hydroxide for four hours.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:18:56.860,00:18:58.612,"So, what do I do for four hours?",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:19:01.651,00:19:04.567,I do my Quran research and the counting of the letters and so on.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:19:04.567,00:19:05.656,This is what I did.,Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:19:06.669,00:19:12.031,"So, I go, what do you do for four hours waiting for the thing to hydrolyze?",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:19:13.089,00:19:22.151,"So, I go at eight o'clock in the morning, I put the yeast in the thing we leave for four hours, and come to my office and do all the calculations and the work.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:19:23.098,00:19:29.289,"Dr. Khalifa: And then in the afternoon, I will look at the microscope for... maybe start another batch, in the afternoon, it takes four hours.",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:19:30.699,00:19:31.289,A woman: How long...,A woman,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:19:31.289,00:19:41.264,"So, this is, what we learned from this, Muhammad, is that Satan is very limited in his vision, because",Dr. Khalifa,
51 Quran Study 51 Sura 17;59 Rashad 1990,https://www.youtube.com/watch?v=PFxoFm1F3PQ,00:19:41.264,00:19:47.641,"Satan, if people are going to study theology, for example, children,",Dr. Khalifa,
