Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:02:18.282,00:02:22.901,"The Jews were aware of this, as far as the Messiah was concerned, as far as Muhammad was concerned.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:02:24.415,00:02:30.000,But it takes killing the ego to sit down and listen to a human being like you and me.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:02:32.362,00:02:38.010,"This is what we're exercising now. We're killing our ego in order to be redeemed, knowing",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:02:38.010,00:02:41.505,that we are listening to God's words in the Quran.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:02:43.504,00:02:48.198,"We're submitting to God, in whatever God does or says.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:02:49.894,00:02:55.067,"In the New Testament, you see the statement here from John 14, 16, 17. ""I will ask the",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:02:55.067,00:03:00.975,"Father and He will give you another Paraclete, to be with you always, the spirit of truth.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:03:01.883,00:03:09.720,"And in John 16:13, ""when the spirit of truth comes to you, he will guide you to all truth",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:03:09.720,00:03:11.642,"and will announce to you the things to come.""",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:03:13.640,00:03:19.458,"So, the Christians also were given prophecy about the Prophet Muhammad.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:03:19.458,00:03:29.162,"But when he came, brought the Quran, a fantastic miracle, and he told them to worship God alone.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:03:30.000,00:03:34.374,"He told them who Jesus was, but they still they cannot recognize him.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:03:37.091,00:03:40.353,And this is extended to the Messenger of the Covenant.,Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:03:41.685,00:03:51.005,"The Muslims are recipients of the scripture. And God told them in the scripture ""the Messenger of the Covenant will come",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:03:51.005,00:03:53.700,"after all the prophets have delivered their messages.""",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:03:55.577,00:04:04.156,"And I'm quoting here Malachi. ""Lo, I am sending My messenger to prepare the way before Me, and suddenly,",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:04:04.156,00:04:10.709,"He will come to the temple the Lord whom you seek, and the Messenger of the Covenant whom you desire.",Dr. Khalifa,
19 Quran Study From Behrouz 919 Sura 2;89 119 Witchcraft Reverting Intro To Blue Quran No 13,https://www.youtube.com/watch?v=qgNByS6nWbM,00:04:10.709,00:04:15.000,"Yes, he is coming, says the Lord of hosts,"" which is Rabbil ‘Alameen in Arabic,",Dr. Khalifa,
