Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:02:32.789,00:02:37.073,and you can watch that happen. It is though people shrink.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:02:38.099,00:02:45.000,"They become smaller almost in, in a very real sense. And it's their ego that gets in the way.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:02:45.285,00:02:51.276,It's here. Something so simple as God alone is so frightening to so many people.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:02:51.675,00:03:00.000,They believe that they have to have control and they have to understand and they have to know and they have to be the one who calls the shots.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:03:01.421,00:03:11.857,"In addition to that, if someone like themselves is saying this message, it's an excuse and an easy way to avoid the message for many people.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:03:12.883,00:03:15.905,"Again, the ego takes over and will say",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:03:15.905,00:03:21.872,"""why this person? I'm no different than this person or that person is, is no better than me. I don't have to listen to them.""",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:03:22.556,00:03:24.385,And so the message is rejected.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:03:27.802,00:03:41.040,"We are fortunate enough, and I mean very fortunate enough. Speaking for myself, I have no idea why I was chosen to be here in Tucson. I know how I came. I can relate that story to...",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:03:41.040,00:03:50.460,But there are many of us who have the same story to tell. I know why I am very fortunate to be,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:03:50.460,00:03:57.489,here where this perpetual miracle continues to unravel before our eyes.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:03:58.858,00:04:06.591,"Rashad's Khutba, he said the other day that he didn't... God has thickened our skin over the last 10 years and if",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:04:06.591,00:04:11.725,we don't faint or lose consciousness every time something like this incredible,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:04:11.725,00:04:21.761,"numbers on the wall or the things that Abdullah explained today or explained to us. We just sit here. Now, we nod our heads and some of us get teary but we stay conscious.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:04:21.761,00:04:31.843,"And we say ""oh, this is just more of the same."" And I went home, my own self today is saying ""it seems that no matter what we do with the numbers, they're always gonna be a multiple of 19.""",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:04:31.843,00:04:37.778,And that the complexity of this code is so great that it can never be understood by us.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:04:37.778,00:04:46.849,"And that's why it's given in piece after piece after piece. And so many of us, how fortunate, are able to be part of discovering another part of the prism.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:04:49.550,00:05:01.433,"The message is ""worship God alone."" It's so loud at this point that it's almost hard to pay attention to those people who don't wanna listen to the most elementary statement of ""worship God alone.""",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:05:05.040,00:05:14.076,"The servants of God carry the message ""I worship only my Lord. I never set up any idols beside Him.""",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:05:15.615,00:05:27.300,"They also always say ""I am a human being like you. Do not worship me."" And they point out their humanness. ""I possess no power to",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:05:27.300,00:05:34.650,"harm you nor to guide you. No one can protect me from God, nor can I find any other refuge besides Him.""",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:05:34.650,00:05:44.330,"""I am a human like you. I make no superhuman claims. I have no magic."" Because, however, the servants of God have been given",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:05:44.330,00:05:51.359,"special information and special proof, they're more vulnerable and their responsibility is even greater",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:05:51.359,00:05:56.951,"than for those of us who have not had that opportunity, who have not been chosen.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:05:57.407,00:06:01.688,"And also, the servants of God, and Rashad is a wonderful example,",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:06:01.688,00:06:07.010,"but so were the others in, in, in the Quran, are also less vulnerable because God protects these people.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:06:08.150,00:06:17.392,"And we've seen that all the way through the Quran, Moses, Jesus, all of them, Elias, John. And they've all been protected by God as long as they carried the one message.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:06:17.901,00:06:20.628,They never claimed to be anything more than a messenger.,Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:06:21.882,00:06:26.768,"So, the humanness is constantly poor people and still",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:06:26.768,00:06:39.986,"they shrink and still they say to the message, messenger, whether it was Noah, Moses, Rashad, or he or you ""Uh-uh, who're you? You're a human being. You don't bring anything special. And I don't see any miracle.""",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:06:39.986,00:06:47.688,"Well, it's a sorting process that God has. And it's always in place. The pattern never changes.",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:06:49.908,00:06:51.452,"Verse 23,",Catherine,,,
01 Quran Study From Azhar 1 Sura 72;19 28 & Sura 73 By Kathryn Jinns 05 26 1989,https://www.youtube.com/watch?v=XKeWeiYcQOA,00:06:51.452,00:07:00.237,"[72:23]  ""I'm here to deliver proclamations from God as well as His messages."" Those who disobey GOD and His messenger incur the fire of Hell, wherein they abide forever.",Catherine,,72:23,en
