path,size_bytes,sha256,width,height,format,referenced_by,reference_count,catalog_record_id,source_or_generated,duplicate_group,optimization_status
public/content/audio/quran-studies/thumbnails/39-quran-study-from-parivash-1239-sura-60-and-sura-61-rich-believer-certainty-insurance-114-min-12-28.jpg,23159,5043465b29e897b9ae51edf41aa2e62398f716d45755a47e521f7e0024cf8dd7,386,218,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/39 Quran Study From Parivash 1239 Sura 60 & Sura 61 Rich Believer Certainty Insurance 114 Min 12 28,source,,ok
public/content/audio/quran-studies/thumbnails/40-quran-study-from-parivash-1340-sura-359-12-29-1989.jpg,10934,49486dfd26f4010d9b4f4961ae390d0ca28b3ba2d7feba93d8986a789c3af765,386,217,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/40 Quran Study From Parivash 1340 Sura 3;59 12 29 1989,source,,ok
public/content/audio/quran-studies/thumbnails/41-quran-study-from-parivash-1441-sura-54-by-rashad-alfateha-for-anything-you-wish-extreme-libertari.jpg,18366,d390b456950d9eb872758ed1ae32ec7782658030a52afe3b6242619f8abfc2e7,387,217,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/41 Quran Study From Parivash 1441 Sura 54 By Rashad Alfateha For Anything You Wish Extreme Libertari,source,,ok
public/content/audio/quran-studies/thumbnails/42-quran-study-from-roxana-142-interview-with-rashad-by-ray-caton-insurance-interest.jpg,17357,22e0c1f7a7940ac9e7e69534081e8107253b5c53bbc33a50aa27175a759ec302,386,217,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/42 Quran Study From Roxana 142 Interview With Rashad By Ray Caton Insurance Interest,source,,ok
public/content/audio/quran-studies/thumbnails/43-quran-study-from-roxana-243-third-international-conference-tucson-rashads-speech-sura-1739-insu.jpg,28239,15af225a4199d6bf8debb7f2129a7c2448ffd9f74d151538d08322af26f2d186,387,218,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/43 Quran Study From Roxana 243 Third International Conference Tucson Rashad's Speech Sura 17;39 Insu,source,,ok
public/content/audio/quran-studies/thumbnails/44-quran-study-from-roxana-344-sura-64-by-rashad-nothing-happens-angels-are-best-surgons-sura-59-by.jpg,19082,93698af4fc634019816da92c14f06aa1d04b7d683b459be6e348883cb418bab0,343,193,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/44 Quran Study From Roxana 344 Sura 64 By Rashad Nothing Happens Angels Are Best Surgons Sura 59 By,source,,ok
public/content/audio/quran-studies/thumbnails/45-quran-study-from-roxana-445-sura-40-by-rashad-firozs-home-deja-vu-believers-usually-95-yrs-old-f.jpg,24276,c000be01a9a84f9218914858a3d4e67d8426cd6b0d38154769a585cc2065eedd,386,216,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/45 Quran Study From Roxana 445 Sura 40 By Rashad Firoz's Home Deja Vu Believers Usually 95 Yrs Old F,source,,ok
public/content/audio/quran-studies/thumbnails/46-quran-study-from-roxana-546-sura-37159-to-3825-sura-950-and-sura-3911-admission-test-i-dont-co.jpg,32080,fc27db550dc101fb27c98da039c8a1fbb324b8bdf99633311ad3febef7bd3f74,386,217,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/46 Quran Study From Roxana 546 Sura 37;159 To 38;25 Sura 9;50 & Sura 39;11 Admission Test I Don't Co,source,,ok
public/content/audio/quran-studies/thumbnails/47-quran-study-from-roxana-647-introduction-to-blue-quran-sura-1-and-beginning-of-sura-2.jpg,18483,1195a0af8b3683af8e54d6aca8690b4829ceaaa040b233ca90443c5eb45ea13a,386,216,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/47 Quran Study From Roxana 647 Introduction To Blue Quran Sura 1 & Beginning Of Sura 2,source,,ok
public/content/audio/quran-studies/thumbnails/48-quran-study-48-rashads-speech-parivashs-home-salat-zakat-fazeli-a-muhamaden-argues-01-11-1989.jpg,17377,d2fb216bca9d479581cafac55535f09cb81c9d4252810f1100f2addc225f0deb,386,216,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/48 Quran Study 48 Rashad's Speech Parivash's Home Salat Zakat Fazeli A Muhamaden Argues 01 11 1989,source,,ok
public/content/audio/quran-studies/thumbnails/49-quran-study-49-speech-of-rashad-parivashs-home-19-math-11-05-1989.jpg,14581,1b2b692cb43ec77b7d1cef331db1982b53ade2e93253ec28216456cdee1598b7,386,216,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/49 Quran Study 49 Speech Of Rashad Parivash's Home 19 Math 11 05 1989,source,,ok
public/content/audio/quran-studies/thumbnails/50-quran-study-50-sura-92-and-sura-93-and-sura-94-by-kathryn-zakat-not-limited-to-earned-money-07-27-198.jpg,18759,2bff972059901b1b9bb892507f54077b6642c5f63e4335e99fab3514d05c0527,386,217,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/50 Quran Study 50 Sura 92 & Sura 93 & Sura 94 By Kathryn Zakat Not Limited To Earned Money 07 27 198,source,,ok
public/content/audio/quran-studies/thumbnails/51-quran-study-51-sura-1759-rashad-1990.jpg,8081,2635b57a9b9013aa732a35a20cdb6f20d1d2941c4ea9c2d5e83bb1f41a3df73e,387,217,jpg,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/51 Quran Study 51 Sura 17;59 Rashad 1990,source,,ok
public/content/audio/quran-studies/thumbnails/52-quran-study-5889-by-linda-sura-1-and-2-partial.png,142495,3b7b952edcf34ae337857e4b47adffb8eb1fe7c848658a17391de9f47be441de,1024,576,png,public/data/generated_indices/AUDIOS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-study/52 Quran Study 5889 by Linda Sura 1 & 2 partial,source,,ok
public/content/books/thumbnails/ETERNITY - Screenplay.png,25231,49d2274384f3a2a9e1472a2c1c4493518ec1cd35e9ab2e80264efceae1b9321e,596,842,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,eternity-screenplay,generated,,ok
public/content/books/thumbnails/English Meanings of the Quran.png,148965,1945895b1e906120b1007603c177ec624701293213b2b7e84c3f3a50a9805433,596,842,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,english-meanings-of-the-quran,generated,,ok
public/content/books/thumbnails/Hard Cover 1989.png,2896409,80e65603e4634c3baaaca3dc5d0a850536e9e9fe314d0b35375272b638d32418,984,1448,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,hard-cover-1989,generated,,unoptimized
"public/content/books/thumbnails/ISLAM (Vol. 1, 2, 3, 4).png",2213530,8a7d132205bda69f0b00f1de5f5a987307317f53a16cf153ede6e12ce0b25b38,1024,1535,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,islam-vol-1-2-3-4,generated,,unoptimized
public/content/books/thumbnails/Islam - Volume 1.png,672550,4ccf13c333545636d296f5d2535a000c0ae2ec08aa481c8c4b04bdffea44f06e,500,792,png,,0,,generated,,unoptimized
public/content/books/thumbnails/MQ.png,2940843,bcae5b39bd1fef85f706d01d38fcea8bd5f9fc31c0841d09648d6ebda66029ec,1046,1504,png,,0,,generated,group-20,unoptimized
public/content/books/thumbnails/Miracle of Quran - Significance of the Mysterious Alphabets.png,2940843,bcae5b39bd1fef85f706d01d38fcea8bd5f9fc31c0841d09648d6ebda66029ec,1046,1504,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,miracle-of-quran-alphabets,generated,group-20,unoptimized
public/content/books/thumbnails/Quran - Visual Presentation of the Miracle.png,38019,353a3d817bf72587039ac1aac441e00725145f2ffb9c74d58257e2fabd86099f,435,652,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-visual-presentation,generated,,ok
"public/content/books/thumbnails/Quran, Hadith, and Islam.png",41399,68f418518051cad4059f71e055a56afdc5a79d4ff01533eaa19f7a7d4200e5fc,424,640,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran-hadith-islam,generated,,ok
public/content/books/thumbnails/Quran1981.png,3159131,de579e3298788c6cc2222a4dbf6e1dbb6c23d0aa0389c9a58b7e55fd3d858225,905,1397,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,quran1981,generated,,unoptimized
public/content/books/thumbnails/The Computer Speaks God's Message to the World.png,21664,cd729291dabcf4ac48580f5c9d2664de020ab223de3b28a5bc77f97a2a0bcdfa,297,428,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,computer-speaks,generated,,ok
public/content/books/thumbnails/The Contact Prayers.png,73530,d46c8f86164c8fdf8c83934283d45ac2e0ef2384b499ede8f44e0248f244ea5e,596,842,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,salat-booklet,generated,,ok
public/content/books/thumbnails/The Perpetual Miracle of Muhammad.png,9017,7a3b0f4c2b4d923409b5b020d8d472582c4f0edd77052d336adb8876ef9662bb,397,596,png,public/data/generated_indices/BOOKS_LIST.json;public/data/generated_indices/MASTER_INDEX.json,2,perpetual-miracle,generated,,ok
public/content/books/thumbnails/perpetual_miracle.jpg,30460,dcb132dd65414c874efd2fcb050a89f9c5ec00a6206eec8878796d482432e9c0,900,1350,jpg,,0,,generated,,ok
public/content/books/thumbnails/salat_booklet.jpg,100510,5a963f9b41b0f826200ddb0e7a4d149651db0fec795e4b668e815bf11f5adbf0,900,1273,jpg,,0,,generated,,ok
public/content/newsletter/thumbnails/1985_02_February.jpg,106631,81a7ee74f9c2351f361af90edfc5c5770e834f66143c0289563be32a42515716,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985feb,generated,,ok
public/content/newsletter/thumbnails/1985_03_March.jpg,97334,21575b0ff84bdf1985fdfc006ec5cc320eb142842affe1435f07ec28eff222de,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985mar,generated,,ok
public/content/newsletter/thumbnails/1985_04_April.jpg,114062,4b1dfd8448b5fc3196a8b07e7d15b538bf108b1ab7b7730b83891b2e364d234f,720,513,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985apr,generated,,ok
public/content/newsletter/thumbnails/1985_05_May.jpg,110460,d8a6322fa4076de1b933028bd254075f6236a3106f1c09e901a1081eb2fe108f,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985may,generated,,ok
public/content/newsletter/thumbnails/1985_06_June.jpg,96739,cfba647ccbe89a41917856f4acd10c2c6950b2f495b01f9b3765bf8a1d7fcbd6,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985jun,generated,,ok
public/content/newsletter/thumbnails/1985_07_July.jpg,115041,0fc3268b3f1810a6bcd84d4d06903d4c94302abf2f6d9160f28f2abfa6f5025b,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985jul,generated,,ok
public/content/newsletter/thumbnails/1985_08_August.jpg,118545,23075e5fcb8c7b93e6c1c0376dd2aa3627cda18c96689233ceadddbdfda61ab7,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985aug,generated,,ok
public/content/newsletter/thumbnails/1985_09_September.jpg,109860,5bd1752aa69e5ad15f31f836e0ed7bd50041c026d91e19e9fd045c02e2a74430,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985sep,generated,,ok
public/content/newsletter/thumbnails/1985_10_October.jpg,99782,59f12696f407ff5cbcb96504bf31a97e0fcecd03dba55d0a4ac2715a842349e0,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985oct,generated,,ok
public/content/newsletter/thumbnails/1985_11_November.jpg,117522,8e8a9c5aa261f578b5cbe979a99211105bf8451420928ce35fc2a77abd343d7f,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985nov,generated,,ok
public/content/newsletter/thumbnails/1985_12_December.jpg,117218,a0a16011d420421f15c4db3c73e90f5dae67944132f12282fed50abd2c6e4b06,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1985dec,generated,,ok
public/content/newsletter/thumbnails/1986_01_January.jpg,111423,f1807431847a703bb316ee1a679ccdc975eeef07a97b63a119b2fd98f6e50755,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986jan,generated,,ok
public/content/newsletter/thumbnails/1986_02_February.jpg,111080,dc1e9f25f9b2a0fb63285131188d29b04ef2b1e13b0f476ee467463ef4ed0d61,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986feb,generated,,ok
public/content/newsletter/thumbnails/1986_03_March.jpg,115846,d021187cd741a8b32b97835ff70f9e9e4cf0d5cff0d446f40f2269efd9b0bfe6,720,513,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986mar,generated,,ok
public/content/newsletter/thumbnails/1986_04_April.jpg,111524,9d5b7dc4846e831f5f2994df226fce37c862ef7a213f2d3b24ef42a044e4bbec,720,513,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986apr,generated,,ok
public/content/newsletter/thumbnails/1986_05_May.jpg,119457,f3b87bb1c299d9b14bb8310c578a65834884aa7fd324067aa09a85a93dd2148e,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986may,generated,,ok
public/content/newsletter/thumbnails/1986_06_June.jpg,102489,c3b47d4423a894327235decada6a62e724d30136d127588704c2f628c8d4b7f2,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986jun,generated,,ok
public/content/newsletter/thumbnails/1986_07_July.jpg,93762,788baaf84c4bb51e9b5719cc279faa3542b57961f306c08e23fb80c7c6389527,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986jul,generated,,ok
public/content/newsletter/thumbnails/1986_08_August.jpg,115212,ec92e3bbc8691eb1a1eef79c36d6ba18904e54e2656775ad7aec70051c10439b,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986aug,generated,,ok
public/content/newsletter/thumbnails/1986_09_September.jpg,114210,c90a69218c654b3e9a2fbfb6087af650b6aa0227ce6603b0d51ec21059bc6074,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986sep,generated,,ok
public/content/newsletter/thumbnails/1986_10_October.jpg,109854,505bc6857e10deb95710b6eb012f70c08f438ff43a2f84ac3892093683808a10,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986oct,generated,,ok
public/content/newsletter/thumbnails/1986_11_November.jpg,109874,a3308a5a1108b74506899f396b2d9027cda3017614a9433f4430830094d8fe7c,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986nov,generated,,ok
public/content/newsletter/thumbnails/1986_12_December.jpg,115811,fe034407d5530ea907ba5c9e16904a20c3730d2ec30f33bf3f842c6871943543,720,514,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1986dec,generated,,ok
public/content/newsletter/thumbnails/1987_01_January.jpg,116237,ede69003bad4b0aaf0b22fb36b08fad7548829e2ac5d6403322e1ef3113acb65,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987jan,generated,,ok
public/content/newsletter/thumbnails/1987_02_February.jpg,112089,545cda6ac5108cd89f53613666d892ef28ccee111cdc8ae76aac424155a906bb,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987feb,generated,,ok
public/content/newsletter/thumbnails/1987_03_March.jpg,121538,bed3e69b4634e635e0426812c55f4f81b68e921cf8b9b3984f7d9b13085b0e7f,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987mar,generated,,ok
public/content/newsletter/thumbnails/1987_04_April.jpg,91314,92bbb7d8f7209575b32a3929e102f2d0ecbe8d7346ccf13068223a09724ec28e,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987apr,generated,,ok
public/content/newsletter/thumbnails/1987_05_May.jpg,114262,48e421893c0e8a259f55b87a56ab924645faa7119004186099bc1acd03b351f1,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987may,generated,,ok
public/content/newsletter/thumbnails/1987_06_June.jpg,111443,265ce4675d4c9be0566478bf51247abfd39c0e3acf26a1dd818b76a9170672ff,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987jun,generated,,ok
public/content/newsletter/thumbnails/1987_07_July.jpg,113060,4c384d03c1d3147e2b57c6d72398ec437ecab0fec50adfa1a014ea186e32be9a,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987jul,generated,,ok
public/content/newsletter/thumbnails/1987_08_August.jpg,115440,c01409ae773c19b21c599d08d56084b1e63d920ecf1e5bb61259a2c77b0626ea,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987aug,generated,,ok
public/content/newsletter/thumbnails/1987_09_September.jpg,118993,265841e61e22344a474719a70b253e6ded83f5551a9bb068702294ca181ce6ca,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987sep,generated,,ok
public/content/newsletter/thumbnails/1987_10_October.jpg,119253,973b5758f8521bbac1e0dd7860c54de91d80ca9f9acfab7b8389a4856c8e6a90,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987oct,generated,,ok
public/content/newsletter/thumbnails/1987_11_November.jpg,114528,1a651123eac15b98b1e4a86c733313536bede585de630d4537acbb87c9faef27,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987nov,generated,,ok
public/content/newsletter/thumbnails/1987_12_December.jpg,105269,1a7b3804d0405a852a0da1b03d287464b5bf7f1eb8a175e4cffd475130915847,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1987dec,generated,,ok
public/content/newsletter/thumbnails/1988_01_January.jpg,121485,832a5b8acae1831656c23c44243b2799d25de3894296eeeac139bc8927bc19a5,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988jan,generated,,ok
public/content/newsletter/thumbnails/1988_02_February.jpg,108447,a5434bce769562f04a4e1261d3cd60c2dee1b9b1d4640778b074e67614760458,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988feb,generated,,ok
public/content/newsletter/thumbnails/1988_03_March.jpg,124241,4c2dbcc7d34201b4eccc42d6d8be16772c52da8d9c8dae7ad9427f6dc11b0b43,720,514,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988mar,generated,,ok
public/content/newsletter/thumbnails/1988_04_April.jpg,127263,8ac7fbb68b2a89fc658c517f5beaf2d80ed64bc4eac8f33bb392d69e2bb83f3d,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988apr,generated,,ok
public/content/newsletter/thumbnails/1988_05_May.jpg,112644,23ee2cb3a11093acabbcfa08ec772d5645d5d81d0b9da8daad9ad6f12a0c39d8,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988may,generated,,ok
public/content/newsletter/thumbnails/1988_05_May_Bulletin.jpg,120059,9e6278003591c06fdc4854305a609570d0e46e856edd278efb6f1e58434c08df,720,511,jpg,,0,,generated,,ok
public/content/newsletter/thumbnails/1988_06_June.jpg,115279,3adce6590f67571434f0f14fb9b62dadc8ed5dd1028fa8e2a47fed2b3e7eee80,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988jun,generated,,ok
public/content/newsletter/thumbnails/1988_07_July.jpg,113701,e2632ab7f5955155eb54edcdc29451ea5c0a7495722f01db137e379843c884bd,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988jul,generated,,ok
public/content/newsletter/thumbnails/1988_08_August.jpg,109130,051ff29591e3d185cab2fdf15c3cf2efac07546cd72314f6165e7c0e357a3c91,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988aug,generated,,ok
public/content/newsletter/thumbnails/1988_09_September.jpg,108153,7f1d75e2d89f3d52f5bd97ce5f6e5c731bd5f0456f9aef50484665ae005c6efd,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988sep,generated,,ok
public/content/newsletter/thumbnails/1988_10_October.jpg,120874,2e5531799dd0f148762a7c3ded5687b9fe1e5c1443fab394e984c3dea31642cc,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988oct,generated,,ok
public/content/newsletter/thumbnails/1988_11_November.jpg,99902,758f69019982d742cd0ed60b228360be641919a9fc24c68d02cd22e268aa3e7b,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988nov,generated,,ok
public/content/newsletter/thumbnails/1988_12_December.jpg,116493,16ca2274afccbf8f00e64da253bea90271503ce8eb5150369ddb123f7da8b79d,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1988dec,generated,,ok
public/content/newsletter/thumbnails/1989_01_January.jpg,92366,20decbe6ccaddc9971db17153ccc8faf4279a70c534984ff28c97ce5cba95481,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989jan,generated,,ok
public/content/newsletter/thumbnails/1989_02_February.jpg,90038,5da830926fe54c4ed81ab32493c720702e57c55b6e345d79cd7e27121fc61735,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989feb,generated,,ok
public/content/newsletter/thumbnails/1989_03_March.jpg,98704,e03d454159c57ea7722415e05e72ffa4ed4defc64a7be9cc98bcfe1ef51b611e,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989mar,generated,,ok
public/content/newsletter/thumbnails/1989_04_April.jpg,101953,f20576fab31df85485ccdd6a3cde0c62ef11d3cf647c08774e21a0ccc354a3ce,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989apr,generated,,ok
public/content/newsletter/thumbnails/1989_05_May.jpg,114541,86d66835f733fd65548b9d8abf52c4a4f4d39a4ff38743cc12a3301b0a5f0f90,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989may,generated,,ok
public/content/newsletter/thumbnails/1989_06_June.jpg,111439,408b8a97c405f7a493d701c29f218c4e7602520e5400e0bdca8ae3a5e19b1888,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989jun,generated,,ok
public/content/newsletter/thumbnails/1989_07_July.jpg,111585,6b7d59742fd86ff18e710930c2136c6e11d733ccb554e6f8488d350a39c56395,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989jul,generated,,ok
public/content/newsletter/thumbnails/1989_08_August.jpg,118274,78840b6dc9aa8d824cbf1e88731203989ad27692f7f1f068ece75855982fde5f,720,513,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989aug,generated,,ok
public/content/newsletter/thumbnails/1989_10_October.jpg,2685,2c36699ec32bd3aef52ca6490bf396ca83a8a9964723349f9f341c946a807fcf,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989oct,generated,,ok
public/content/newsletter/thumbnails/1989_11_November.jpg,120330,336aa48529bcc1c08146d9343525212f02c951b7fa8ae8ea585de2ae1c763519,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989nov,generated,,ok
public/content/newsletter/thumbnails/1989_12_December.jpg,117155,9d064d26eab70338f49f3c789d0cc9fd06d8e7091a7be2e18f236476698f2abc,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1989dec,generated,,ok
public/content/newsletter/thumbnails/1990_01_January.jpg,121533,f09d27ebb3ba7c0c398b1278ef73d19d4b90aa57795f9ab9ad64d49faa640efa,720,511,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1990jan,generated,,ok
public/content/newsletter/thumbnails/1990_01_January_bonus_issue.jpg,203517,feeb24bbbd48f054bd87feade5e06c9d8c4e35d7506f71ced417db8f21dd39e7,720,957,jpg,,0,,generated,,ok
public/content/newsletter/thumbnails/1990_02_February.jpg,121880,3e55e50af0e38039968b72b8f610fc861db9efae5f84a7297f8f83f076cf3232,720,510,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1990feb,generated,,ok
public/content/newsletter/thumbnails/1990_03_March.jpg,122470,db3814510205074765bba982ff7ea986bd5218486307b03db69e6ea4c3920b0f,720,512,jpg,public/data/generated_indices/MASTER_INDEX.json,1,SP1990mar,generated,,ok
public/content/video/thumbnails/arabic-language-lessons-by-dr-rashad-khalifa.jpg,7506,4a0834676d041da9c294b2ea4c4c18ca21a5f757de313e4df6f41e3851faec3d,480,360,jpg,public/data/generated_indices/MASTER_INDEX.json;public/data/generated_indices/VIDEO_PROGRAMS_LIST.json,2,video-program/arabic-language-lessons-by-dr-rashad-khalifa,generated,group-7,ok
public/content/video/thumbnails/city-council-al-fatiha-recitation-by-dr-rashad-khalifa.jpg,7431,3254751235a3897fd9a295f55bf400103a00045b317e2a87bf92702d70f38392,480,360,jpg,public/data/generated_indices/MASTER_INDEX.json;public/data/generated_indices/VIDEO_PROGRAMS_LIST.json,2,video-program/city-council-al-fatiha-recitation-by-dr-rashad-khalifa,generated,group-4,ok
public/content/video/thumbnails/essentials-of-submission-islam.jpg,7948,c5fd04c866cf2838b45e59f405c159d5f34ba3a8383fef93a8570ddfabb92914,480,360,jpg,public/data/generated_indices/MASTER_INDEX.json;public/data/generated_indices/VIDEO_PROGRAMS_LIST.json,2,video-program/essentials-of-submission-islam,generated,group-22,ok
public/content/video/thumbnails/evolution-or-creation-the-final-argument-by-dr-rashad-khalifa.jpg,6924,72aed1ef40a121833c2f2791573c554376868c1a11dc383bb3436813af039e98,480,360,jpg,public/data/generated_indices/MASTER_INDEX.json;public/data/generated_indices/VIDEO_PROGRAMS_LIST.json,2,video-program/evolution-or-creation-the-final-argument-by-dr-rashad-khalifa,generated,group-9,ok
public/content/video/thumbnails/excerpts-from-a-radio-debate-with-dr-rashad-khalifa.jpg,11806,80daf18e061bea526a3793feeb0d1c1a243d8c89f011154b270b70b71a719c51,480,360,jpg,public/data/generated_indices/MASTER_INDEX.json;public/data/generated_indices/VIDEO_PROGRAMS_LIST.json,2,video-program/excerpts-from-a-radio-debate-with-dr-rashad-khalifa,generated,group-12,ok
public/content/video/thumbnails/friday-sermon-classification-of-creatures-loving-god-hell-is-not-enough-12091988.webp,5956,19a152edf523e225278473f396f3c02176b4af8b03d7ae13998c326dccb9afed,480,360,webp,public/data/generated_indices/MASTER_INDEX.json;public/data/generated_indices/VIDEO_PROGRAMS_LIST.json,2,video-program/friday-sermon-classification-of-creatures-loving-god-hell-is-not-enough-12091988,generated,,ok
public/content/video/thumbnails/friday-sermon-evidence-is-increasing-this-life-is-a-school-for-the-eternal-life-111987.webp,5222,f63ce5829207ca6fd1508899a7fdec0eabd9e3b510951475cbedf2c9ac475f80,480,360,webp,public/data/generated_indices/MASTER_INDEX.json;public/data/generated_indices/VIDEO_PROGRAMS_LIST.json,2,video-program/friday-sermon-evidence-is-increasing-this-life-is-a-school-for-the-eternal-life-111987,generated,,ok
